LUGAR,FECHA_HECHOS,LOCALIDAD,BARRIO_HECHOS,ARTICULO,EDAD,CAPITULO,NÚMERO_COMPORTAMIENTO,AÑO_NUM
BUCARAMANGA - CM,19/10/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,20,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,19/10/2020,03. SAN FRANCISCO,CHAPINERO,Art. 95 - Comportamientos que afectan la seguridad de las personas y sus bienes relacionados con equipos terminales móviles,18,Cap. 4 - DE LA SEGURIDAD DE LOS EQUIPOS TERMINALES MÓVILES Y/O TARJETAS SIMCARD (IMSI),Num. 1,2020
BUCARAMANGA - CM,19/12/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,17,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,19/12/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,31,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,20/08/2020,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,21,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,20/08/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,41,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,20/08/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,41,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 4,2020
BUCARAMANGA - CM,20/08/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,18,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,20/08/2020,02. NORORIENTAL,BOSQUE NORTE,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,19,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,20/08/2020,02. NORORIENTAL,BOSQUE NORTE,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,29,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,20/08/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,37,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,20/08/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,33,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,20/09/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,25,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,20/09/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,33,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,20/10/2020,02. NORORIENTAL,BOSQUE NORTE,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,24,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,20/11/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,20/12/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,28,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,21/07/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,30,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2020
BUCARAMANGA - CM,21/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,25,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,21/09/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,21/09/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,21/09/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,20,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,22/05/2020,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,25,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,22/08/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,28,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,22/08/2020,02. NORORIENTAL,LA INDEPENDENCIA,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,27,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,22/10/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,23,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,22/11/2020,02. NORORIENTAL,LA INDEPENDENCIA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,31,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 4,2020
BUCARAMANGA - CM,22/11/2020,02. NORORIENTAL,LA INDEPENDENCIA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,31,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,22/11/2020,02. NORORIENTAL,BOSQUE NORTE,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,23/08/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,25,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,23/08/2020,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,20,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,23/09/2020,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,33,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,23/09/2020,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,27,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,24/05/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,31,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,24/05/2020,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,30,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,24/10/2020,03. SAN FRANCISCO,CHAPINERO,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,24/10/2020,03. SAN FRANCISCO,CHAPINERO,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,18,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,25/10/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,25/10/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,38,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,25/10/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,45,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2020
BUCARAMANGA - CM,25/11/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,25/11/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,24,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,25/12/2020,02. NORORIENTAL,VILLA MERCEDES,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,49,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,25/12/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,26,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,25/12/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,61,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,26/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,33,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,26/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,41,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,26/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,30,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,26/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,21,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,26/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,26/09/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,29,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,26/09/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,28,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,26/09/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,40,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,26/09/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,40,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,26/09/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,26/09/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,26/09/2020,02. NORORIENTAL,LA INDEPENDENCIA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,26/11/2020,02. NORORIENTAL,BOSQUE NORTE,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,39,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,26/12/2020,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,38,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,27/06/2020,02. NORORIENTAL,VILLA MERCEDES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,20,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,27/06/2020,02. NORORIENTAL,VILLA MERCEDES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,20,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2020
BUCARAMANGA - CM,27/09/2020,02. NORORIENTAL,LA INDEPENDENCIA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,27/09/2020,03. SAN FRANCISCO,CHAPINERO,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,27/09/2020,03. SAN FRANCISCO,CHAPINERO,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,31,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2020
BUCARAMANGA - CM,27/11/2020,03. SAN FRANCISCO,MUTUALIDAD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,18,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,28/04/2020,02. NORORIENTAL,VILLA MERCEDES,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,28/04/2020,02. NORORIENTAL,VILLA MERCEDES,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,48,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2020
BUCARAMANGA - CM,28/04/2020,02. NORORIENTAL,VILLA MERCEDES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,28/04/2020,02. NORORIENTAL,VILLA MERCEDES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,40,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,28/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,37,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,28/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,23,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,28/09/2020,03. SAN FRANCISCO,COMUNEROS,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,19,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,28/10/2020,03. SAN FRANCISCO,CHAPINERO,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,28/10/2020,03. SAN FRANCISCO,CHAPINERO,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,29,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,28/11/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,28,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,29/08/2020,02. NORORIENTAL,VILLA MERCEDES,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,62,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,29/08/2020,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,29/08/2020,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 6,2020
BUCARAMANGA - CM,29/10/2020,02. NORORIENTAL,OLAS II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,29/11/2020,02. NORORIENTAL,VILLA MERCEDES,Art. 111 - Comportamientos contrarios a la limpieza y recolección de residuos y escombros y malas prácticas habitacionales,50,Cap. 2 - LIMPIEZA Y RECOLECCIÓN DE RESIDUOS Y DE ESCOMBROS,Num. 3,2020
BUCARAMANGA - CM,30/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,34,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,30/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,24,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,30/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,32,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,30/08/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,19,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,30/10/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,24,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,30/11/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,43,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,30/11/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,39,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,31/10/2020,03. SAN FRANCISCO,CHAPINERO,Art. 111 - Comportamientos contrarios a la limpieza y recolección de residuos y escombros y malas prácticas habitacionales,46,Cap. 2 - LIMPIEZA Y RECOLECCIÓN DE RESIDUOS Y DE ESCOMBROS,Num. 3,2020
BUCARAMANGA - CM,06/06/2020,03. SAN FRANCISCO,SAN RAFAEL,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,24,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2020
BUCARAMANGA - CM,27/09/2020,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,33,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,27/09/2020,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,25,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,05/12/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,14/11/2020,03. SAN FRANCISCO,CHAPINERO,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,36,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,08/11/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2020
BUCARAMANGA - CM,08/11/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,35,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2020
BUCARAMANGA - CM,08/11/2020,03. SAN FRANCISCO,COMUNEROS,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,40,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2020
BUCARAMANGA - CM,29/11/2020,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,20,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,02/07/2020,14. MORRORICO,MIRAFLORES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,27,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,03/05/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,35,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,04/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,19,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,04/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,04/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,20,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,04/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,04/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,34,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,04/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,46,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,04/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,26,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,04/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,19,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,04/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,04/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,46,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,05/07/2020,14. MORRORICO,MIRAFLORES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,30,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,05/07/2020,14. MORRORICO,MIRAFLORES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,25,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,05/07/2020,14. MORRORICO,MIRAFLORES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,21,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,05/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,05/08/2020,14. MORRORICO,BUENOS AIRES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,33,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
BUCARAMANGA - CM,07/05/2020,14. MORRORICO,MIRAFLORES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,34,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2020
